PID,Duty, Title, Author, Co-Author1, Co-Author2, Co-Author3, Co-Author4, Co-Author5, Conference, Year, #Citations
0gGww7sAAAAJ,PC@SIGMOD, Understanding queries in a search database system, Ronald Fagin,  Benny Kimelfeld,  Yunyao Li,  Sriram Raghavan,  Shivakumar Vaithyanathan, , Proceedings of the twenty-ninth ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems,2010,28
0gGww7sAAAAJ,PC@SIGMOD, Cloning; expression; and identification of immunological activity of an allergenic protein in tartary buckwheat, Zhuanhua Wang,  Lan Wang,  Wenjun Chang,  Yuying Li,  Zheng Zhang,  Gunilla Wieslander, Bioscience; biotechnology; and biochemistry,2006,28
0gGww7sAAAAJ,PC@SIGMOD, Digital holography free of zero-order diffraction and conjugate images, Liu Cheng,  Li Liangyu,  Li Yinzhu, , , , Acta Optica Sinica,2002,28
0gGww7sAAAAJ,PC@SIGMOD, First Observation of the Œ£ c*+ Baryon and a New Measurement of the Œ£ c*+ Mass, R Ammar,  A Bean,  D Besson,  R Davis,  N Kwak,  X Zhao, Physical review letters,2001,28
0gGww7sAAAAJ,PC@SIGMOD, Natural language query interface; systems; and methods for a database, *, , , , , , *,2008,27
0gGww7sAAAAJ,PC@SIGMOD, Danalix: a domain-adaptive natural language interface for querying xml, Yunyao Li,  Ishan Chaudhuri,  Huahai Yang,  Satinder Singh,  HV Jagadish, , Proceedings of the 2007 ACM SIGMOD international conference on Management of data,2007,27
0gGww7sAAAAJ,PC@SIGMOD, Systems and methods for information extraction using contextual pattern discovery, *, , , , , , *,2014,26
0gGww7sAAAAJ,PC@SIGMOD, Restoration of shrub communities elevates organic carbon in arid soils of northwestern China, Huang Gang,  Zhao Xue-yong,  Li Yu-qiang,  Cui Jian-yuan, , , Soil Biology and Biochemistry,2012,26
0gGww7sAAAAJ,PC@SIGMOD, Identifying user needs from social media, Huahai Yang,  Yunyao Li, , , , , IBM Research Division; San Jose,2013,25
0gGww7sAAAAJ,PC@SIGMOD, †Ê∞¥‰®πÁ¢Ê≤π‰π≥Ç†Â°Ê≤ªÁÇË°®πÁÆ°Á§¨ ©Á,  ‰º, , , , , ‰∏æÂÂ≠¶ÊÇÂø,1999,25,
0gGww7sAAAAJ,PC@SIGMOD, Adaptive parser-centric text normalization, Congle Zhang,  Tyler Baldwin,  Howard Ho,  Benny Kimelfeld,  Yunyao Li, , Proceedings of the 51st Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers),2013,22
0gGww7sAAAAJ,PC@SIGMOD, Wizie: a best practices guided development environment for information extraction, Yunyao Li,  Laura Chiticariu,  Huahai Yang,  Frederick R Reiss,  Arnaldo Carreno-Fuentes, , Proceedings of the ACL 2012 System Demonstrations,2012,22
0gGww7sAAAAJ,PC@SIGMOD, A Measurement of the Michel parameters in leptonic decays of the tau, R Ammar,  P Baringer,  A Bean,  D Besson,  D Coppage,  C Darling, Physical review letters,1997,22
0gGww7sAAAAJ,PC@SIGMOD, A limit on the mass of the ŒΩ, R Ammar,  P Baringer,  A Bean,  D Besson,  D Coppage,  C Darling, Physics Letters B,1998,21
0gGww7sAAAAJ,PC@SIGMOD, Simulation and test research of micrometeorology environment in a sun-light greenhouse, Li Yuanzhe,  Yu Zhu Wu Derang, , , , , Transactions of the CSAE,1994,21
0gGww7sAAAAJ,PC@SIGMOD, Serum retinol-binding protein 4 is elevated and positively associated with insulin resistance in postmenopausal women, Chiying An,  Han Wang,  Xiaomin Liu,  Yanbo Li,  Ying Su,  Xinyuan Gao, Endocrine journal,2009,20
0gGww7sAAAAJ,PC@SIGMOD, Motorcycle accidents in China, LI Yang,  QIU Jun,  Guo-dong Liu,  Ji-hong Zhou,  Liang Zhang,  Zheng-guo Wang, Chinese Journal of Traumatology (English Edition),2008,20
0gGww7sAAAAJ,PC@SIGMOD, Effects of nitrogen rate and ratio of base fertilizer and topdressing on uptake; translocation of nitrogen and yield in wheat, Yu Shi,  Z Yu,  Dong Wang,  Y Li,  Xue Wang, , Acta Agronomica Sinica,2006,20
0gGww7sAAAAJ,PC@SIGMOD, Characteristics of aquasorb and its application in crop production, Zhanbin Huang,  Guozhen Zhang,  Yangyang Li,  MD Hao,  M Ben-Hur,  DL Chen, Transactions of CSAE,2002,20
0gGww7sAAAAJ,PC@SIGMOD, Search for the decay  4 ®π 3 ®π+(®π 0) ŒΩ , KW Edwards,  A Bellerive,  R Janicek,  DB MacFarlane,  PM Patel,  AJ Sadoff, Physical Review D,1997,20
0gGww7sAAAAJ,PC@SIGMOD, Electrochemiluminescent determination of L-cysteine with a flow-injection analysis system, Liande Zhu,  Yingxiu Li,  Guoyi Zhu, , , , Analytical sciences,2003,19
0gGww7sAAAAJ,PC@SIGMOD, Allyl-and propargylchromium reagents generated by a chromium (iii) ate-type reagent as a reductant and their reactions with electrophilesElectronic supplementary i..., Makoto Hojo,  Rie Sakuragi,  Satoru Okabe,  Akira Hosomi, , , Chemical Communications,2001,18
0gGww7sAAAAJ,PC@SIGMOD, A graph approach to spelling correction in domain-centric search, Zhuowei Bao,  Benny Kimelfeld,  Yunyao Li, , , , Proceedings of the 49th Annual Meeting of the Association for Computational Linguistics: Human Language Technologies-Volume 1,2011,17
0gGww7sAAAAJ,PC@SIGMOD, Ecoanatomical study on leaf characteristics of dominant species in differ& ent succession stages of forest communities in Dinghushan, PENG Shaolin,  LI Yuelin,  YU Hua,  REN Hai, , , J Trop Subtrop Bot,2002,17
0gGww7sAAAAJ,PC@SIGMOD, Generating high quality proposition banks for multilingual semantic role labeling, Alan Akbik,  Marina Danilevsky,  Yunyao Li,  Shivakumar Vaithyanathan,  Huaiyu Zhu, , Proceedings of the 53rd Annual Meeting of the Association for Computational Linguistics and the 7th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),2015,16
0gGww7sAAAAJ,PC@SIGMOD, The SystemT IDE: an integrated development environment for information extraction rules, Laura Chiticariu,  Vivian Chu,  Sajib Dasgupta,  Thilo W Goetz,  Howard Ho,  Rajasekar Krishnamurthy, Proceedings of the 2011 ACM SIGMOD International Conference on Management of data,2011,16
0gGww7sAAAAJ,PC@SIGMOD, Novel adaptive temporal filter based on motion compensation for video noise reduction, Li Yan,  Qiao Yanfeng, , , , , Communications and Information Technologies; 2006. ISCIT'06. International Symposium on,2006,16
0gGww7sAAAAJ,PC@SIGMOD, Effects of somatostatin analogues on human sphincter of Oddi pressure, Shuo-Dong Wu,  Zhen-Hai Zhang,  Jing Kong,  Yan-Jun Li,  Jun-Zhe Jin,  Wei Wang, Hepatobiliary Pancreat Dis Int,2005,16
0gGww7sAAAAJ,PC@SIGMOD, Pandemic (H1N1) 2009 among quarantined close contacts; Beijing; People®πs Republic of China, Xinghuo Pang,  Peng Yang,  Shuang Li,  Li Zhang,  Lili Tian,  Yang Li, Emerging infectious diseases,2011,15
0gGww7sAAAAJ,PC@SIGMOD, ∞Â‰ª£‰∏§‰∫≤Ê®πßÈÅ∂Â∂Â®ÂÊ¥ªÊ®πßÁ†Á©∂¨ ¶ÁÅø¨  ÂÆÇ,  Ê∞∏‰,  ‰ø‰∏,  ®π,  Èªµ¨ È´Á≠Â≠∏Ê†°ÂÂ≠∏Â†±¨ 2008,15,,,,
0gGww7sAAAAJ,PC@SIGMOD, Comparative analysis of polymorphism of InDel and SSR markers in rice, Feng Fangjun,  Luo Lijun, , , , , Molecular Plant Breeding,2005,15
0gGww7sAAAAJ,PC@SIGMOD, Measurement of the mass splittings between the b b¬Ø  b; J (1 P) states, KW Edwards,  A Bellerive,  R Janicek,  DB MacFarlane,  PM Patel,  AJ Sadoff, Physical Review D,1999,15
0gGww7sAAAAJ,PC@SIGMOD, Understand users®π comprehension and preferences for composing information visualizations, Huahai Yang,  Yunyao Li,  Michelle X Zhou, , , , ACM Transactions on Computer-Human Interaction (TOCHI),2014,14
0gGww7sAAAAJ,PC@SIGMOD, ÇÁ¶ªÂµÊ†®ÊÅ LixCo0. 8Ni0. 2O2, ≥Â¥¨  ‰∏•Ë£¨ , , , , ΩÊ,2001,14,,
0gGww7sAAAAJ,PC@SIGMOD, OpinionBlocks: a crowd-powered; self-improving interactive visual analytic system for understanding opinion text, Mengdie Hu,  Huahai Yang,  Michelle X Zhou,  Liang Gou,  Yunyao Li,  Eben Haber, IFIP Conference on Human-Computer Interaction,2013,13
0gGww7sAAAAJ,PC@SIGMOD, Automatic suggestion of query-rewrite rules for enterprise search, Zhuowei Bao,  Benny Kimelfeld,  Yunyao Li, , , , Proceedings of the 35th international ACM SIGIR conference on Research and development in information retrieval,2012,12
0gGww7sAAAAJ,PC@SIGMOD, Á°È∫È∫Â§Á≥∂‰∫∫Áª† Hep-2 Â¢ÊÆ‰Ω®¨ ΩÈ,  ®¨  Ê±,  Ë¢ÅÊ°ÇÁß®π,  Ê≤‰º,  , *,2007,12,,
0gGww7sAAAAJ,PC@SIGMOD, I can do text analytics!: designing development tools for novice developers, Huahai Yang,  Daina Pupons-Wickham,  Laura Chiticariu,  Yunyao Li,  Benjamin Nguyen,  Arnaldo Carreno-Fuentes, Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,2013,11
0gGww7sAAAAJ,PC@SIGMOD, Selectivity estimation for extraction operators over text data, Daisy Zhe Wang,  Long Wei,  Yunyao Li,  Frederick Reiss,  Shivakumar Vaithyanathan, , Data Engineering (ICDE); 2011 IEEE 27th International Conference on,2011,11
0gGww7sAAAAJ,PC@SIGMOD, Forward modeling to improve seismic reflection energy of a protective coal seam based on Zoeppritz equation, Wen-Peng Tao,  Shou-Hua Dong,  LI Yang, , , , Journal of China University of Mining and Technology,2008,11
0gGww7sAAAAJ,PC@SIGMOD, Li Y Ahlemeyer B; Krieglstein J; Kissel T, D Fischer, , , , , , vitro cytooxicity testing of polycations influence of polymer structure on cell viability and hemolysis. Biomat,2003,11
0gGww7sAAAAJ,PC@SIGMOD, Application of PDM based on concurrent engineering, Ge Zhengyu,  Fan Wenhui,  Xiong Guangleng,  Zhou Laisheng,  Li Yunpeng,  Su Xiaohua, Intelligent Control and Automation; 2002. Proceedings of the 4th World Congress on,2002,11
0gGww7sAAAAJ,PC@SIGMOD, Compatibility determination in web services, Yunyao Li,  HV Jagadish, , , , , Order,2000,11
0gGww7sAAAAJ,PC@SIGMOD, Enterprise search in the big data era: recent developments and open challenges, Yunyao Li,  Ziyang Liu,  Huaiyu Zhu, , , , Proceedings of the VLDB Endowment,2014,10
0gGww7sAAAAJ,PC@SIGMOD, Facilitating pattern discovery for relation extraction with semantic-signature-based clustering, Yunyao Li,  Vivian Chu,  Sebastian Blohm,  Huaiyu Zhu,  Howard Ho, , Proceedings of the 20th ACM international conference on Information and knowledge management,2011,10
0gGww7sAAAAJ,PC@SIGMOD, Rewrite rules for search database systems, Ronald Fagin,  Benny Kimelfeld,  Yunyao Li,  Sriram Raghavan,  Shivakumar Vaithyanathan, , Proceedings of the thirtieth ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems,2011,10
0gGww7sAAAAJ,PC@SIGMOD, Heparanase expression correlates with angiogenesis and lymphangiogenesis in human lung cancer., Qingfu ZHANG,  MING Jian,  LI Yang,  Siyang ZHANG,  LI Bo,  QIU Xueshan, Chinese Journal of Lung Cancer,2009,10
0gGww7sAAAAJ,PC@SIGMOD, Term disambiguation in natural language query for XML, Yunyao Li,  Huahai Yang,  HV Jagadish, , , , International Conference on Flexible Query Answering Systems,2006,10
0gGww7sAAAAJ,PC@SIGMOD, Study on the viral etiology of acute respiratory tract infections in the Shanghai area during 2009®π2010, J He,  Y Gong,  WJ Zhong,  L Xu,  Y Liu,  FX Qian, J Microbes Infect,2011,9
0gGww7sAAAAJ,PC@SIGMOD, Object tracking algorithm based on the feature fusion points, JH WANG,  Jie Cao,  Y LI, , , , Journal of Electronic Measurement and Instrument,2010,9
0gGww7sAAAAJ,PC@SIGMOD, Impact of land use patterns on eco-environment in pearl River Estuary, Ying Li,  ZG Wang,  SL Peng,  Baoming CHEN, , , Progress in Geography,2008,8
0gGww7sAAAAJ,PC@SIGMOD, Effect of age and inoculation route on the infection of duck Tembusu virus in Goslings, Jinfeng Ti,  Lu Zhang,  Zhijie Li,  Dandan Zhao,  Ying Zhang,  Fang Li, Veterinary microbiology,2015,7
0gGww7sAAAAJ,PC@SIGMOD, Vinery: A visual ide for information extraction, Yunyao Li,  Elmer Kim,  Marc A Touchette,  Ramiya Venkatachalam,  Hao Wang, , Proceedings of the VLDB Endowment,2015,7
0gGww7sAAAAJ,PC@SIGMOD, Sensible heating over the Tibetan Plateau linked to the onset of Asian monsoon, XU Li,  Gao Hui,  Li Yue-Qing, , , , Atmospheric and Oceanic Science Letters,2009,7
0gGww7sAAAAJ,PC@SIGMOD, Enabling domain-awareness for a generic natural language interface, Yunyao Li,  Ishan Chaudhuri,  Huahai Yang,  Satinder Singh,  HV Jagadish, , AAAI,2007,7
0gGww7sAAAAJ,PC@SIGMOD, Effects of ascorbate-Fe (III) and hydrogen peroxide on the immunological property of cuprozine-superoxide dismutase, LI PEIFENG,  FANG YUNZHONG,  LI YUZHENG, , , , Medical science research,1993,7
0gGww7sAAAAJ,PC@SIGMOD, SVO-based taxonomy-driven text analytics, *, , , , , , *,2017,6
0gGww7sAAAAJ,PC@SIGMOD, Polyglot: Multilingual semantic role labeling with unified labels, Alan Akbik,  Yunyao Li, , , , , Proceedings of ACL-2016 System Demonstrations,2016,6
0gGww7sAAAAJ,PC@SIGMOD, The Signed Edge Total k-Domination Numbers of Graphs, BG Xu,  Yue Chen,  XY Kong, , , , Journal of Jiangxi Normal University(Natural Sciences Edition),2011,6
0gGww7sAAAAJ,PC@SIGMOD, Review and prospect of structure research of underwater shield tunnel with large cross-section [J], Chuan HE,  Kun FENG, , , , , Journal of Southwest Jiaotong University,2011,6
0gGww7sAAAAJ,PC@SIGMOD, Chemical constituents from herb of Solanum lyratum, Li Yang,  FENG Feng,  Yuan Gao, , , , Zhongguo Zhong yao za zhi= Zhongguo zhongyao zazhi= China journal of Chinese materia medica,2009,6
0gGww7sAAAAJ,PC@SIGMOD, Analysis of genetic diversity and population structure of maize landraces from the South Maize Region of China, Zhi-Zhai Liu,  Rong-Hua Guo,  Jiu-Ran Zhao,  Yi-Lin Cai,  Feng-Ge Wang,  Mo-Ju Cao, Agricultural Sciences in China,2010,5
0gGww7sAAAAJ,PC@SIGMOD, Enabling enterprise mashups over unstructured text feeds with infosphere mashuphub and systemt, David E Simmen,  Frederick Reiss,  Yunyao Li,  Suresh Thalamati, , , Proceedings of the 2009 ACM SIGMOD International Conference on Management of data,2009,5
0gGww7sAAAAJ,PC@SIGMOD, Ë∂ SEA Â¢Âº PML®πRARŒ± Â§ÇΩ‰Â§ËØ±ÂπÂÇ®π CTL ®π‰º§Ê¥ª®πßÁ∫Â∂¨ ®¨  ΩÈ,  È´Ç,  ®ÂÂª∫¨  Â∞,  , ÇøÁ§È≤Ê≤ª†Á©∂¨ 2008,5,,,,
0gGww7sAAAAJ,PC@SIGMOD, Electron-microscopic study of microcracks in single-crystal Ti 3 Al, LE Karkina,  OA Elkina,  LI Yakovenkova, , , , Physics of the Solid State,2007,5
0gGww7sAAAAJ,PC@SIGMOD, Robustness of D-stability for linear systems [J], Yu Li, , , , , , Acta Automatica Sinica,2001,5
0gGww7sAAAAJ,PC@SIGMOD, Study on chemical constituents of the essential oil from the leaves of Sauropus androgynus (L.) Merr., Chuqian Lin,  Wenbing Lin,  Wendou Pan,  Yujing Li, , , Journal of Tropical and Subtropical Botany,1999,5
0gGww7sAAAAJ,PC@SIGMOD, Identifying and ranking pirated media content, *, , , , , , *,2015,4
0gGww7sAAAAJ,PC@SIGMOD, Discovery of the connection among age-related macular degeneration; MTHFR C677T and PAI 1 4G/5G gene polymorphisms; and body mass index by means of Ba..., Aydan Celebiler,  Huseyin Seker,  BORA YKSEL,  Ahmet Orun,  Sibel Bilgili,  Muhammet Baysal Karaca, Turkish Journal of Electrical Engineering & Computer Sciences,2013,4
0gGww7sAAAAJ,PC@SIGMOD, Automatic term ambiguity detection, Tyler Baldwin,  Yunyao Li,  Bogdan Alexe,  Ioana R Stanoi, , , Proceedings of the 51st Annual Meeting of the Association for Computational Linguistics (Volume 2: Short Papers),2013,4
0gGww7sAAAAJ,PC@SIGMOD, Fatigue strengths of the 54SiCr6 steel under different cyclic loading conditions, CHEN Shuming LI Yongde LIU Yangbo,  YANG Zhenguo LI Shouxin ZHANG Zhefeng, , , , , Acta Metall Sin,2009,4
0gGww7sAAAAJ,PC@SIGMOD, Method to search transactional web pages, *, , , , , , *,2008,4
0gGww7sAAAAJ,PC@SIGMOD, Upregulation of angiotensin II mediates the enhanced peripheral chemoreceptor sensitivity in heart failure rabbits, YL Ii,  XH Xia,  YF Ii,  KP Patel,  HD Schultz, , Circulation,2003,4
0gGww7sAAAAJ,PC@SIGMOD, Phase diagram of R-Fe-Co pseudoternary system with R 33.3%(mole fraction; R= Sm0. 5Dy0. 5), ,  Ç‰∏Ω¨  Â∞ÅÊ±,  ,  Âª∂Ê,  ªË¥§, ‰∏ΩÊ≤ÈÂ±Â≠¶‰‰º: ±Ê,2002,4,
0gGww7sAAAAJ,PC@SIGMOD, Experimental study: the effect of dexamethasone on the adult osteoblast proliferation and differentiation, Lin Yang,  Tianzun Tao,  Fengchen Liu,  W Liu,  SY Zhang,  Y Wen, CHINESE JOURNAL OF ORTHOPEDICS,2001,4
0gGww7sAAAAJ,PC@SIGMOD, Automatic suggestion for query-rewrite rules, *, , , , , , *,2016,3
0gGww7sAAAAJ,PC@SIGMOD, K-SRL: Instance-based Learning for Semantic Role Labeling, Alan Akbik,  Yunyao Li, , , , , Proceedings of COLING 2016; the 26th International Conference on Computational Linguistics: Technical Papers,2016,3
0gGww7sAAAAJ,PC@SIGMOD, Towards semi-automatic generation of proposition banks for low-resource languages, Alan Akbik,  Yunyao Li, , , , , Proceedings of the 2016 Conference on Empirical Methods in Natural Language Processing,2016,3
0gGww7sAAAAJ,PC@SIGMOD, Multilingual aliasing for auto-generating proposition banks, Alan Akbik,  Xinyu Guan,  Yunyao Li, , , , Proceedings of COLING 2016; the 26th International Conference on Computational Linguistics: Technical Papers,2016,3
0gGww7sAAAAJ,PC@SIGMOD, Transparent machine learning for information extraction, Laura Chiticariu,  Yunyao Li,  Fred Reiss, , , , EMNLP (tutorial),2015,3
0gGww7sAAAAJ,PC@SIGMOD, An in-depth analysis of the effect of text normalization in social media, Tyler Baldwin,  Yunyao Li, , , , , Proceedings of the 2015 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies,2015,3
0gGww7sAAAAJ,PC@SIGMOD, Seroprevalence of newly discovered duck flavivirus in farm animals, X Ma,  B Huang,  Y Li,  Z Qin,  F Li, , J Immunol Tech Infect Dis 2,2013,3
0gGww7sAAAAJ,PC@SIGMOD, Reconstruction of urban land space based on minimum cumulative resistance model: A case study of Xintang Town; Guangzhou City., ZHONG Shi-yu,  WU Qing,  LI Yu,  CHENG Jinping, , , Yingyong Shengtai Xuebao,2012,3
0gGww7sAAAAJ,PC@SIGMOD, Â∞Èº†ÇÇ¥ÂË¥®Âπ≤ÁªÁ¶ªÂπÂªÂ©ÂπÊ®πßÂ, ÂØøÁ,  ∑‰,  Èª≥¨  È°πÈ,  ®Ê¶Â, , ‰∏±±Â§ßÂÂ≠¶Ê•∫ ªÂÁßÂ≠¶Á,2012,3,
0gGww7sAAAAJ,PC@SIGMOD, ISOLATION; IDENTIFICATION AND BIOLOGICAL CHARACTERIZATION OF SEROTYPE 3 RIEMERELLA ANATIPESTIFER ISOLATED FROM SHANDONG AREA [J], Jing LI,  Rui-liang ZHU,  Fang LI,  Jing-sheng LIU,  Jin-feng TI, , Chinese Journal of Animal Infectious Diseases,2009,3
0gGww7sAAAAJ,PC@SIGMOD, Treatment of 157 Cases of Ureteral Stones with Ureteroscopic Pneumatic Ballistic Lithotripsy [J], Jin-yan WANG,  Xiao-ning WANG,  Dian-shi HU, , , , Journal of Gannan Medical University,2009,3
0gGww7sAAAAJ,PC@SIGMOD, Nucleation of microcracks during dislocation interactions in a Ti 3 Al single crystal, LE Kar®πkina,  LI Yakovenkova, , , , , Physics of the Solid State,2008,3
0gGww7sAAAAJ,PC@SIGMOD, TEA CO2 Êø®π®ÂÂ∏¶ÁËæ∫ÁπÊ®πß¨ ÂªÊ¢,  Ç≤Âæ∑,  ®πø¨  Â∞ÅÊ∂,  Âø†,  , Âº∫Ê®π‰∏Á≤Â≠,2008,3,,
0gGww7sAAAAJ,PC@SIGMOD, Application of ultrasonic guided waves in fluid-filled pipe safety inspection, Li Yibo,  Jin Shijiu,  Sun Liying,  Song Zhidong, , , Progress in Safety Science and Technology,2005,3
0gGww7sAAAAJ,PC@SIGMOD, Flow injection analysis of histidine with enhanced electrogenerated chemiluminescence of luminol, LD Zhu,  Ying Xiu Li,  Guo Yi Zhu, , , , *,2002,3
0gGww7sAAAAJ,PC@SIGMOD, User-guided regular expression learning, *, , , , , , *,2014,2
0gGww7sAAAAJ,PC@SIGMOD, Rule-driven runtime customization of keyword search engines, *, , , , , , *,2013,2
0gGww7sAAAAJ,PC@SIGMOD, ∑ÂÊø®π°‰ª∂‰∏ÇÇÁª‰∏ÇÅÁ¥†∂Â‰Ω mRNA Ê∞¥Âπ≥Ë°®Ëææ, ‰ªÂÆÈπ,  ‰ªª‰ÂΩ¶¨  È¢,  Ê•†,  Ê¥,  ÇÈπ, ‰∏ΩÁßÂΩÂª¨ 2012,2,,
0gGww7sAAAAJ,PC@SIGMOD, Hypersingular Marcinkiewicz Integrals along Surface with Variable Kernels on Sobolev Space and Hardy-Sobolev Space, Wei Ruiying,  Li Yin, , , , , Journal of Inequalities and Applications,2011,2
